"id","source_job_id","url","hash","title","published_date","description","work_modality","contract_type","workday","salary_text","accessibility_mentioned","transport_mentioned","disability_friendly","multiple_vacancies","area","subarea","min_experience","min_education","created_at","updated_at","company_id","location_id","source_id"
165,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ejecutivo-de-credito-y-cobranza--ley-de-inclusion-laboral--650000--las-condes-en-santiago-las-condes-8D0BE13764E6875861373E686DCF3405#lc=ListOffers-Score3-0,b32029999f0bf8fd10583cf188da085c,Ejecutivo de Crédito y Cobranza / Ley de Inclusión Laboral 650000 / Las Condes,2025-10-15,Oferta laboral: Ejecutivo de Crédito y Cobranza / Ley de Inclusión Laboral 650000 / Las Condes,presencial,indefinido,full-time,Sueldo a convenir,true,false,false,false,Servicios Generales,Operaciones,"1 años",Enseñanza media completa,2025-10-18 16:14:30.224 -0300,2025-10-18 16:14:30.224 -0300,13,1,1
166,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-work-from-home-software-development-engineer-in-test-ref-0686-en-vina-del-mar-7E1FB29C1B3888F161373E686DCF3405#lc=ListOffers-Score4-2,"7508025713682fd00e6b52b462949444",Work From Home Software Development Engineer in Test / Ref. 0686,2025-10-15,Oferta laboral: Work From Home Software Development Engineer in Test / Ref. 0686,remoto,indefinido,full-time,Sueldo a convenir,false,false,false,false,Tecnología,Desarrollo de Software,"1 años",Enseñanza media completa,2025-10-18 16:14:30.225 -0300,2025-10-18 16:14:30.225 -0300,67,1,1
167,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ingenieroa-rigging-remoto-remoto-en-iquique-09C295044B6C0C4D61373E686DCF3405#lc=ListOffers-Score4-2,"2d1d61d5a8b0c5488f86fa8910533769",Ingeniero(a) Rigging (Remoto) - Remoto,2025-10-15,Oferta laboral: Ingeniero(a) Rigging (Remoto) - Remoto,remoto,indefinido,full-time,Sueldo a convenir,true,false,false,false,Servicios Generales,Operaciones,"1 años",Profesional universitario,2025-10-18 16:14:30.227 -0300,2025-10-18 16:14:30.227 -0300,68,1,1
168,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-jefea-de-residencia-de-adultos-con-discapacidad-intelectual-recoleta-44-hrs-en-santiago-recoleta-51D8C30094F4DC9661373E686DCF3405#lc=ListOffers-Score4-3,"7bd2d81d3cdf3a9f481e85e24a31739c","Jefe(a) de Residencia de adultos con discapacidad intelectual, Recoleta, 44 hrs",2025-10-14,"Oferta laboral: Jefe(a) de Residencia de adultos con discapacidad intelectual, Recoleta, 44 hrs",presencial,indefinido,full-time,Sueldo a convenir,true,false,false,false,Servicios Generales,Operaciones,"3 años",Enseñanza media completa,2025-10-18 16:14:30.228 -0300,2025-10-18 16:14:30.228 -0300,2,1,1
356,"2024-123065",https://test.bne.cl/oferta/2024-123065,,GUARDIA DE SEGURIDAD,2024-12-19,Importante empresa de Seguridad se encuentra en búsqueda de guardia de Seguridad con curso OS-10 vigente,presencial,Contrato a plazo Fijo,Jornada Completa,"500.000 - 610.000 CLP",false,false,false,true,Servicios Generales,Operaciones,"1 años",Enseñanza media completa,2025-11-08 22:44:40.905 -0300,2025-11-08 22:44:40.905 -0300,145,37,6
169,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-auxiliar-de-bodega-con-experiencia-en-recepcion-bajo-la-ley-21015-personas-con-discapacidad-lunes-a-viernes-en-macul-en-santiago-macul-73494B98705F123B61373E686DCF3405#lc=ListOffers-Score4-5,ab0c981afce73b6f0dc05d307f39b7e3,Auxiliar de bodega con experiencia en recepción bajo la ley 21.015 personas con discapacidad - lunes a viernes en Macul,2025-10-14,Oferta laboral: Auxiliar de bodega con experiencia en recepción bajo la ley 21.015 personas con discapacidad - lunes a viernes en Macul,presencial,indefinido,full-time,Sueldo a convenir,true,false,false,false,Operario,Operaciones,"1 años",Enseñanza media completa,2025-10-18 16:14:30.230 -0300,2025-10-18 16:14:30.230 -0300,2,1,1
170,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-cajero-multifuncional-rm--exclusivo-para-personas-con-discapacidad-en-santiago-centro-E1335DF0216CEF3161373E686DCF3405#lc=ListOffers-Score4-6,"16d634696e2a11b126f173ba0a5894b4",Cajero Multifuncional RM Exclusivo para Personas con Discapacidad,2025-10-14,Oferta laboral: Cajero Multifuncional RM Exclusivo para Personas con Discapacidad,presencial,indefinido,full-time,Sueldo a convenir,true,false,false,false,Servicios Generales,Operaciones,"1 años",Enseñanza media completa,2025-10-18 16:14:30.231 -0300,2025-10-18 16:14:30.231 -0300,32,1,1
171,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-exclusivo-personas-con-discapacidad-administrativo-en-santiago-nunoa-DE73B638F09663FA61373E686DCF3405#lc=ListOffers-Score4-10,"38b60a23794affcca423555a10b4b42a",Exclusivo personas con discapacidad Administrativo,2025-10-14,Oferta laboral: Exclusivo personas con discapacidad Administrativo,presencial,indefinido,full-time,Sueldo a convenir,true,false,false,false,Servicios Generales,Operaciones,"1 años",Enseñanza media completa,2025-10-18 16:14:30.233 -0300,2025-10-18 16:14:30.233 -0300,2,1,1
172,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-consultora-de-inclusion-laboral-en-santiago-las-condes-272A3BBDDED5967961373E686DCF3405#lc=ListOffers-Score4-11,"23318b92a73b76725e945de2a6ca2ffe",Consultor/a de Inclusión Laboral,2025-10-14,Oferta laboral: Consultor/a de Inclusión Laboral,presencial,indefinido,full-time,Sueldo a convenir,true,false,false,false,Servicios Generales,Operaciones,"1 años",Enseñanza media completa,2025-10-18 16:14:30.235 -0300,2025-10-18 16:14:30.235 -0300,69,1,1
173,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-auxiliar-de-produccion-licencia-clase-d-vacante-regida-por-la-ley-21015-de-inclusion-en-arica-F82B8B621668A9C961373E686DCF3405#lc=ListOffers-Score4-6,"79cfc00b26bf06123a6ab69197fb3c3e",Auxiliar de Producción Licencia clase D - Vacante regida por la ley 21.015 de Inclusión,2025-10-14,Oferta laboral: Auxiliar de Producción Licencia clase D - Vacante regida por la ley 21.015 de Inclusión,presencial,indefinido,full-time,Sueldo a convenir,true,false,false,false,Operario,Operaciones,"1 años",Enseñanza media completa,2025-10-18 16:14:30.236 -0300,2025-10-18 16:14:30.236 -0300,29,1,1
174,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-higienista-calama-en-calama-59B0EAAACC464E1661373E686DCF3405#lc=ListOffers-Score3-18,fbc8eae24ab1b99d93c10ab005fefd5b,Higienista / Calama,2025-10-13,Oferta laboral: Higienista / Calama,presencial,indefinido,full-time,Sueldo a convenir,false,false,false,false,Servicios Generales,Operaciones,"1 años",Enseñanza media completa,2025-10-18 16:14:30.238 -0300,2025-10-18 16:14:30.238 -0300,32,1,1
175,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-de-impuestos-empresa-multinacional-las-condes-en-santiago-las-condes-5D40FA8F2335908361373E686DCF3405#lc=ListOffers-Score3-19,"61690d429bdfd285fec7199833228739","Analista de impuestos - Empresa Multinacional, Las Condes",2025-10-13,"Oferta laboral: Analista de impuestos - Empresa Multinacional, Las Condes",presencial,indefinido,full-time,Sueldo a convenir,false,false,false,false,Servicios Generales,Operaciones,"1 años",Enseñanza media completa,2025-10-18 16:14:30.239 -0300,2025-10-18 16:14:30.239 -0300,2,1,1
176,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-auxiliar-de-patio-arica-vacante-regida-por-la-ley-21015-de-inclusion-en-arica-EA0B0E8DD99DD8E361373E686DCF3405#lc=ListOffers-Score4-13,"634ef4eb2d4dbd64a1ec58c0e835a4aa",Auxiliar de Patio Arica - Vacante regida por la ley 21.015 de Inclusión,2025-10-13,Oferta laboral: Auxiliar de Patio Arica - Vacante regida por la ley 21.015 de Inclusión,presencial,indefinido,full-time,Sueldo a convenir,true,false,false,false,Servicios Generales,Operaciones,"1 años",Enseñanza media completa,2025-10-18 16:14:30.240 -0300,2025-10-18 16:14:30.240 -0300,6,1,1
177,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-auxiliar-de-produccion-con-licencia-clase-d-arica-vacante-regida-por-la-ley-21015-de-inclusion-en-arica-9B3AF079A420399361373E686DCF3405#lc=ListOffers-Score4-14,f3df90e57e6bbf0db5a462e586bab75a,Auxiliar de Producción con Licencia Clase D – Arica - Vacante regida por la ley 21.015 de Inclusión,2025-10-13,Oferta laboral: Auxiliar de Producción con Licencia Clase D – Arica - Vacante regida por la ley 21.015 de Inclusión,presencial,indefinido,full-time,Sueldo a convenir,true,false,false,false,Operario,Operaciones,"1 años",Enseñanza media completa,2025-10-18 16:14:30.241 -0300,2025-10-18 16:14:30.241 -0300,29,1,1
178,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-oferta-con-ley-de-inclusion-cajero-part-time--providencia-con-experiencia-en-santiago-providencia-C6554F5BE8C402EF61373E686DCF3405#lc=ListOffers-Score4-15,"44ae3447027d15c29bcf7411fff7bba1",Oferta con Ley De Inclusión // Cajero // Part Time // Providencia - Con experiencia,2025-10-13,Oferta laboral: Oferta con Ley De Inclusión // Cajero // Part Time // Providencia - Con experiencia,presencial,part-time,part-time,Sueldo a convenir,true,false,false,false,Servicios Generales,Operaciones,"1 años",Enseñanza media completa,2025-10-18 16:14:30.243 -0300,2025-10-18 16:14:30.243 -0300,47,1,1
179,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-auxiliar-de-aseo-oficina-la-condes-bajo-ley-de-inclusion-laboral-en-santiago-las-condes-952FE42B8D199ACE61373E686DCF3405#lc=ListOffers-Score4-3,"7bdbc063fffd29e02e533a211ed3f09b",Auxiliar de Aseo Oficina / La Condes / Bajo Ley de Inclusión Laboral,2025-10-13,Oferta laboral: Auxiliar de Aseo Oficina / La Condes / Bajo Ley de Inclusión Laboral,presencial,indefinido,full-time,Sueldo a convenir,true,false,false,false,Servicios Generales,Aseo y Mantención,"1 años",Enseñanza media completa,2025-10-18 16:14:30.245 -0300,2025-10-18 16:14:30.245 -0300,58,1,1
180,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ejecutivo-de-cuentas-con-gestion-comercial-y-financiera-inclusion-laboral-en-santiago-providencia-A29DB7779DABFD5E61373E686DCF3405#lc=ListOffers-Score4-8,a4aef5332e28066913a221e33869fb3c,Ejecutivo de Cuentas con gestión comercial y financiera (Inclusión Laboral),2025-10-13,Oferta laboral: Ejecutivo de Cuentas con gestión comercial y financiera (Inclusión Laboral),presencial,indefinido,full-time,Sueldo a convenir,true,false,false,false,Servicios Generales,Operaciones,"1 años",Enseñanza media completa,2025-10-18 16:14:30.247 -0300,2025-10-18 16:14:30.247 -0300,70,1,1
181,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-bodeguerosas-para-farmacias-con-o-sin-experiencia-trabajo-de-verano-villarrica-en-villarrica-C3F8ADD87B2CCAD661373E686DCF3405#lc=ListOffers-Score3-18,ca7312e31feebc83aea83a6ea067596e,Bodegueros/as para Farmacias con o sin experiencia Trabajo de Verano Villarrica,2025-10-13,Oferta laboral: Bodegueros/as para Farmacias con o sin experiencia Trabajo de Verano Villarrica,presencial,indefinido,full-time,Sueldo a convenir,false,false,false,false,Servicios Generales,Operaciones,"1 años",Enseñanza media completa,2025-10-18 16:14:30.249 -0300,2025-10-18 16:14:30.249 -0300,51,1,1
182,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ejecutivo-de-cobranza-carteras-vigentes-y-castigadas-vina-del-mar-con-experiencia-y-presencial-no-teletrabajo-en-vina-del-mar-4AB33A0F52FD97B361373E686DCF3405#lc=ListOffers-Score4-10,"73b39535e385833e16c4545b92cd5bf3","Ejecutivo de Cobranza Carteras Vigentes y Castigadas Viña del Mar - Con experiencia y presencial, no teletrabajo",2025-10-13,"Oferta laboral: Ejecutivo de Cobranza Carteras Vigentes y Castigadas Viña del Mar - Con experiencia y presencial, no teletrabajo",remoto,indefinido,full-time,Sueldo a convenir,true,false,false,false,Servicios Generales,Operaciones,"1 años",Enseñanza media completa,2025-10-18 16:14:30.250 -0300,2025-10-18 16:14:30.250 -0300,62,1,1
183,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-oportunidad-inclusiva-para-personas-con-discapacidad-cajero-en-santiago-independencia-B940B004359AA2FD61373E686DCF3405#lc=ListOffers-Score4-2,d898975ebe8def62544f9f4d8b92f88d,Oportunidad Inclusiva para Personas con Discapacidad: Cajero,2025-10-12,Oferta laboral: Oportunidad Inclusiva para Personas con Discapacidad: Cajero,presencial,indefinido,full-time,Sueldo a convenir,true,false,false,false,Servicios Generales,Operaciones,"1 años",Enseñanza media completa,2025-10-18 16:14:30.251 -0300,2025-10-18 16:14:30.251 -0300,1,1,1
184,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-cajero-multifuncional-rm--exclusivo-para-personas-con-discapacidad-en-santiago-centro-E7A6E868485BF5D761373E686DCF3405#lc=ListOffers-Score4-8,"55827b58c512d21597525d9b6f6c6f90",Cajero Multifuncional RM Exclusivo para Personas con Discapacidad,2025-10-12,Oferta laboral: Cajero Multifuncional RM Exclusivo para Personas con Discapacidad,presencial,indefinido,full-time,Sueldo a convenir,true,false,false,false,Servicios Generales,Operaciones,"1 años",Enseñanza media completa,2025-10-18 16:14:30.253 -0300,2025-10-18 16:14:30.253 -0300,71,1,1
185,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-visitador-medico-dental-inclusivo-para-personas-con-discapacidad-ley-21015-en-santiago-centro-0CB90A3F070EFF7161373E686DCF3405#lc=ListOffers-Score4-9,"28c47e1ef28aa73a977cfae5b3bd984b","Visitador Médico Dental - Inclusivo para Personas con Discapacidad, Ley 21.015",2025-10-12,"Oferta laboral: Visitador Médico Dental - Inclusivo para Personas con Discapacidad, Ley 21.015",presencial,indefinido,full-time,Sueldo a convenir,true,false,false,false,Servicios Generales,Operaciones,"1 años",Enseñanza media completa,2025-10-18 16:14:30.255 -0300,2025-10-18 16:14:30.255 -0300,58,1,1
186,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-exclusivo-personas-con-discapacidad-administrativo-en-santiago-nunoa-5D70004A1A32F6FA61373E686DCF3405#lc=ListOffers-Score4-12,f7480bc82b5dd68994abd8dc0ceaeb38,Exclusivo personas con discapacidad Administrativo,2025-10-12,Oferta laboral: Exclusivo personas con discapacidad Administrativo,presencial,indefinido,full-time,Sueldo a convenir,true,false,false,false,Servicios Generales,Operaciones,"1 años",Enseñanza media completa,2025-10-18 16:14:30.257 -0300,2025-10-18 16:14:30.257 -0300,2,1,1
187,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-exclusivo-personas-con-discapacidad-administrativo-en-santiago-nunoa-C0FF643037F4C0E961373E686DCF3405#lc=ListOffers-Score4-13,"2dc5d0319b6b45fff76253366b3e8604",Exclusivo personas con discapacidad Administrativo,2025-10-12,Oferta laboral: Exclusivo personas con discapacidad Administrativo,presencial,indefinido,full-time,Sueldo a convenir,true,false,false,false,Servicios Generales,Operaciones,"1 años",Enseñanza media completa,2025-10-18 16:14:30.259 -0300,2025-10-18 16:14:30.259 -0300,2,1,1
188,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-auxiliar-de-bodega-para-talcahuano-reemplazo-1-mes-en-talcahuano-BFBF52A0A2CB4F0461373E686DCF3405#lc=ListOffers-Score3-1,"8b2c917a3c7465c5661e834d021662b9",Auxiliar de Bodega para Talcahuano / Reemplazo 1 mes,2025-10-12,Oferta laboral: Auxiliar de Bodega para Talcahuano / Reemplazo 1 mes,presencial,plazo fijo,full-time,Sueldo a convenir,false,false,false,false,Operario,Operaciones,"1 años",Enseñanza media completa,2025-10-18 16:14:30.261 -0300,2025-10-18 16:14:30.261 -0300,38,1,1
189,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-auxiliar-de-servicios-part-time-30-hrs-inclusion-laboral-comuna-quilicura-en-santiago-quilicura-60BB910B0E6C795361373E686DCF3405#lc=ListOffers-Score4-0,"662a5a1604377b0df99fe6cecc60d680",Auxiliar de Servicios Part Time 30 hrs (Inclusión Laboral) - Comuna Quilicura,2025-10-12,Oferta laboral: Auxiliar de Servicios Part Time 30 hrs (Inclusión Laboral) - Comuna Quilicura,presencial,part-time,part-time,Sueldo a convenir,true,false,false,false,Servicios Generales,Operaciones,"1 años",Enseñanza media completa,2025-10-18 16:14:30.262 -0300,2025-10-18 16:14:30.262 -0300,2,1,1
190,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-de-calidad-de-vida-e-inclusion-laboral-en-santiago-lo-barnechea-36D0D63371549DD361373E686DCF3405#lc=ListOffers-Score4-2,"91a9e4bb6cab026b0df1844643779ee2",Analista de calidad de vida e inclusion laboral,2025-10-12,Oferta laboral: Analista de calidad de vida e inclusion laboral,presencial,indefinido,full-time,Sueldo a convenir,false,false,false,false,Servicios Generales,Operaciones,"1 años",Enseñanza media completa,2025-10-18 16:14:30.263 -0300,2025-10-18 16:14:30.263 -0300,47,1,1
191,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-vendedora-part-time-20-hrs--ley-de-inclusion-laboral-21015-providencia-en-santiago-providencia-9FA527B556D4959D61373E686DCF3405#lc=ListOffers-Score4-16,fd261d04ec0e78fc82ac2fd507e8bd20,Vendedor(a) Part Time 20 hrs – (Ley de inclusión laboral 21.015) - Providencia,2025-10-12,Oferta laboral: Vendedor(a) Part Time 20 hrs – (Ley de inclusión laboral 21.015) - Providencia,presencial,part-time,part-time,Sueldo a convenir,true,false,false,false,Servicios Generales,Operaciones,"1 años",Enseñanza media completa,2025-10-18 16:14:30.264 -0300,2025-10-18 16:14:30.264 -0300,72,1,1
192,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-operariosas-de-bodega-pudahuel-vacantes-inclusion-en-santiago-pudahuel-331C6E372757B74C61373E686DCF3405#lc=ListOffers-Score4-17,"985572a07d2400152fce15a295022142","Operarios/as de Bodega Pudahuel, Vacantes Inclusión",2025-10-12,"Oferta laboral: Operarios/as de Bodega Pudahuel, Vacantes Inclusión",presencial,indefinido,full-time,Sueldo a convenir,true,false,false,false,Operario,Operaciones,"1 años",Enseñanza media completa,2025-10-18 16:14:30.266 -0300,2025-10-18 16:14:30.266 -0300,33,1,1
193,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-auxiliar-de-bodega-inclusion-laboral-arica-en-arica-8047BCCF6933FA6E61373E686DCF3405#lc=ListOffers-Score4-18,"680ab202437c2f94e1f841a4ec88d855",Auxiliar de Bodega – Inclusión Laboral (Arica),2025-10-12,Oferta laboral: Auxiliar de Bodega – Inclusión Laboral (Arica),presencial,indefinido,full-time,Sueldo a convenir,true,false,false,false,Operario,Operaciones,"1 años",Enseñanza media completa,2025-10-18 16:14:30.268 -0300,2025-10-18 16:14:30.268 -0300,6,1,1
194,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-auxiliar-de-aseo-lunes-a-viernes-oferta-bajo-la-ley-21015-de-inclusion-en-santiago-nunoa-67BCD8853092474A61373E686DCF3405#lc=ListOffers-Score4-19,"30d540e6040d0541cb380754ec4e6ac7",Auxiliar de aseo (Lunes a viernes) - Oferta bajo la ley 21.015 de Inclusión,2025-10-12,Oferta laboral: Auxiliar de aseo (Lunes a viernes) - Oferta bajo la ley 21.015 de Inclusión,presencial,indefinido,full-time,Sueldo a convenir,true,false,false,false,Servicios Generales,Aseo y Mantención,"1 años",Enseñanza media completa,2025-10-18 16:14:30.269 -0300,2025-10-18 16:14:30.269 -0300,2,1,1
195,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-auxiliar-de-aseo-full-time-turno-tarde-oferta-bajo-la-ley-21015-de-inclusion-en-santiago-la-florida-8DC8AEC7F95C850261373E686DCF3405#lc=ListOffers-Score4-0,"993b0e7d31d0363b7c05b7c7eb8a3eba",Auxiliar de aseo Full Time Turno tarde - Oferta bajo la ley 21.015 de Inclusión,2025-10-12,Oferta laboral: Auxiliar de aseo Full Time Turno tarde - Oferta bajo la ley 21.015 de Inclusión,presencial,indefinido,por turnos,Sueldo a convenir,true,false,false,false,Servicios Generales,Aseo y Mantención,"1 años",Enseñanza media completa,2025-10-18 16:14:30.270 -0300,2025-10-18 16:14:30.270 -0300,2,1,1
196,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-operariosas-de-bodega-pudahuel-vacantes-inclusion-en-santiago-pudahuel-6A202F0D5A2A102C61373E686DCF3405#lc=ListOffers-Score4-1,"9cbd66e8ccc72f1f5a8d7d8b64fc2433","Operarios/as de Bodega Pudahuel, Vacantes Inclusión",2025-10-12,"Oferta laboral: Operarios/as de Bodega Pudahuel, Vacantes Inclusión",presencial,indefinido,full-time,Sueldo a convenir,true,false,false,false,Operario,Operaciones,"1 años",Enseñanza media completa,2025-10-18 16:14:30.272 -0300,2025-10-18 16:14:30.272 -0300,33,1,1
197,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-vendedor-call-center-presencial-repuestos-automotrices-inclusion-laboral-en-santiago-quilicura-391114AE2E627ECC61373E686DCF3405#lc=ListOffers-Score4-10,"4b69a86128048226c54a4b01b4b52304",Vendedor (Call Center) Presencial / Repuestos Automotrices/ Inclusión Laboral,2025-10-12,Oferta laboral: Vendedor (Call Center) Presencial / Repuestos Automotrices/ Inclusión Laboral,presencial,indefinido,full-time,Sueldo a convenir,true,false,false,false,Servicios Generales,Operaciones,"1 años",Enseñanza media completa,2025-10-18 16:14:30.274 -0300,2025-10-18 16:14:30.274 -0300,2,1,1
198,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-cuidadora-de-adulto-mayor-particular-en-santiago-vitacura-44789B31328CEDA961373E686DCF3405#lc=ListOffers-Score3-1,"12e745dfbcf143802578f62e22aa9eab",Cuidadora de Adulto Mayor particular,2025-10-12,Oferta laboral: Cuidadora de Adulto Mayor particular,presencial,indefinido,full-time,Sueldo a convenir,false,false,false,false,Servicios Generales,Operaciones,"1 años",Enseñanza media completa,2025-10-18 16:14:30.275 -0300,2025-10-18 16:14:30.275 -0300,65,1,1
199,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-work-from-home-wordpress-developer-ref-0103e-en-concepcion-AC01976ABB5975FD61373E686DCF3405#lc=ListOffers-Score4-8,"86bec4a1ae8751a5b9d74361cc61af89",Work From Home Wordpress Developer / Ref. 0103E,2025-10-12,Oferta laboral: Work From Home Wordpress Developer / Ref. 0103E,remoto,indefinido,full-time,Sueldo a convenir,false,false,false,false,Tecnología,Desarrollo de Software,"1 años",Enseñanza media completa,2025-10-18 16:14:30.276 -0300,2025-10-18 16:14:30.276 -0300,9,1,1
200,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-tecnicao-instrumentista-proyecto-10-meses-4x3-en-calama-066D3B2AB245978461373E686DCF3405#lc=ListOffers-Score3-19,a7500f63f7f00c74eb78954685fa7883,Técnica/o Instrumentista (Proyecto 10 meses) - 4x3,2025-10-11,Oferta laboral: Técnica/o Instrumentista (Proyecto 10 meses) - 4x3,presencial,plazo fijo,full-time,Sueldo a convenir,false,false,false,false,Servicios Generales,Operaciones,"1 años",Enseñanza media completa,2025-10-18 16:14:30.277 -0300,2025-10-18 16:14:30.277 -0300,2,1,1
201,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-jefe-de-ventas-18hrs-fines-de-semana-pitrufquen-en-pitrufquen-DB3D94FC78F9ECDC61373E686DCF3405#lc=ListOffers-Score3-7,"3b8a7d57a257bc337d6fdbd01b7b0baf",Jefe de Ventas 18hrs (Fines de semana) / Pitrufquen,2025-10-11,Oferta laboral: Jefe de Ventas 18hrs (Fines de semana) / Pitrufquen,presencial,indefinido,full-time,Sueldo a convenir,false,false,false,false,Servicios Generales,Operaciones,"3 años",Enseñanza media completa,2025-10-18 16:14:30.278 -0300,2025-10-18 16:14:30.278 -0300,58,1,1
202,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-supervisor-vigilancia-en-tocopilla-91446B3F844D9F1C61373E686DCF3405#lc=ListOffers-Score3-12,db7f0cb851eb693bac47e698b2fdac56,Supervisor - Vigilancia,2025-10-11,Oferta laboral: Supervisor - Vigilancia,presencial,indefinido,full-time,Sueldo a convenir,false,false,false,false,Servicios Generales,Operaciones,"1 años",Enseñanza media completa,2025-10-18 16:14:30.279 -0300,2025-10-18 16:14:30.279 -0300,73,1,1
203,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-de-instrumentacion-epp127-calama-en-calama-4D7E88D59D17A12161373E686DCF3405#lc=ListOffers-Score3-13,"08bfe878943cd52e06c4d8d86b8b4ffe",Analista de Instrumentación EPP127 - Calama,2025-10-11,Oferta laboral: Analista de Instrumentación EPP127 - Calama,presencial,indefinido,full-time,Sueldo a convenir,false,false,false,false,Servicios Generales,Operaciones,"1 años",Enseñanza media completa,2025-10-18 16:14:30.281 -0300,2025-10-18 16:14:30.281 -0300,65,1,1
204,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-tecnico-en-climatizacion-y-refrigeracion-faena-en-antofagasta-A6EC0EAC2372922661373E686DCF3405#lc=ListOffers-Score3-16,b139e74d938563e0bac088e7b33c99d3,Técnico en Climatización y Refrigeración - Faena,2025-10-11,Oferta laboral: Técnico en Climatización y Refrigeración - Faena,presencial,plazo fijo,full-time,Sueldo a convenir,false,false,false,false,Servicios Generales,Operaciones,"1 años",Técnico nivel superior,2025-10-18 16:14:30.282 -0300,2025-10-18 16:14:30.282 -0300,37,1,1
205,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-cobradores-as-telefonicos-inclusion-remoto-part-time-valparaiso-en-valparaiso-21BEBF3CA90452B061373E686DCF3405#lc=ListOffers-Score4-2,cb858b2231e0a1cde211d0e39843892f,Cobradores (as) Telefónicos Inclusión Remoto Part Time - Valparaiso,2025-10-11,Oferta laboral: Cobradores (as) Telefónicos Inclusión Remoto Part Time - Valparaiso,remoto,part-time,part-time,Sueldo a convenir,true,false,false,false,Servicios Generales,Operaciones,"1 años",Enseñanza media completa,2025-10-18 16:14:30.283 -0300,2025-10-18 16:14:30.283 -0300,51,1,1
206,,https://cl.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-work-from-home-senior-project-manager-ref-0049-en-concepcion-88FE92F078B791F561373E686DCF3405#lc=ListOffers-Score4-4,"7bec63d568307bf92f54b9dec7965ebb",Work From Home Senior Project Manager / Ref. 0049,2025-10-11,Oferta laboral: Work From Home Senior Project Manager / Ref. 0049,remoto,indefinido,full-time,Sueldo a convenir,false,false,false,false,Servicios Generales,Operaciones,"3 años",Enseñanza media completa,2025-10-18 16:14:30.285 -0300,2025-10-18 16:14:30.285 -0300,9,1,1
